JZI,Airlines,Online,Basic Plan,No,64,MYANMAR,33.0,11.55,56
KML,Travel Agency,Online,Premier Plan,No,21,INDONESIA,93.0,35.34,48
EPX,Travel Agency,Online,Cancellation Plan,No,29,CHINA,35.0,0.0,36
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,23,"KOREA, REPUBLIC OF",44.0,28.6,35
EPX,Travel Agency,Online,Cancellation Plan,No,8,MYANMAR,10.0,0.0,36
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,365,AUSTRALIA,97.0,0.0,48
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,1,UNITED KINGDOM,19.8,11.88,31
EPX,Travel Agency,Online,Cancellation Plan,No,91,MALAYSIA,18.0,0.0,23
C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,33.5,8.38,33
EPX,Travel Agency,Online,Cancellation Plan,No,3,MALAYSIA,10.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,60,THAILAND,19.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,2,UNITED KINGDOM,45.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,24,THAILAND,30.0,10.5,25
EPX,Travel Agency,Online,Cancellation Plan,No,6,UNITED KINGDOM,10.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,47,CHINA,56.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,8,SOUTH AFRICA,49.5,29.7,31
JWT,Airlines,Online,Value Plan,No,27,INDIA,62.0,24.8,99
JZI,Airlines,Online,Basic Plan,No,30,PHILIPPINES,30.0,10.5,51
EPX,Travel Agency,Online,Cancellation Plan,No,47,SINGAPORE,97.0,0.0,35
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,16,UNITED STATES,30.0,0.0,37
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,10,THAILAND,20.0,0.0,36
C2B,Airlines,Online,Bronze Plan,No,40,SINGAPORE,65.65,16.41,54
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,77,THAILAND,112.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,28,JAPAN,78.0,0.0,36
RAB,Airlines,Online,Value Plan,No,42,BRUNEI DARUSSALAM,15.0,6.0,20
EPX,Travel Agency,Online,Cancellation Plan,No,13,CHINA,47.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,4,CHINA,10.0,0.0,46
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,12,PHILIPPINES,20.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,72,AUSTRALIA,69.3,41.58,48
EPX,Travel Agency,Online,Cancellation Plan,No,25,HONG KONG,80.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,5,MALAYSIA,19.8,11.88,40
EPX,Travel Agency,Online,Cancellation Plan,No,137,THAILAND,21.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,5,INDONESIA,10.0,0.0,35
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,76,PHILIPPINES,72.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,10,PHILIPPINES,39.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,114,"KOREA, REPUBLIC OF",19.0,0.0,36
C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,13.5,3.38,48
C2B,Airlines,Online,Silver Plan,No,15,SINGAPORE,24.05,6.01,29
C2B,Airlines,Online,Silver Plan,No,17,SINGAPORE,82.55,20.64,24
JZI,Airlines,Online,Basic Plan,No,9,THAILAND,22.0,7.7,69
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,18,SINGAPORE,20.0,0.0,42
C2B,Airlines,Online,Silver Plan,No,33,SINGAPORE,82.55,20.64,41
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,102,AUSTRALIA,49.5,29.7,23
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,24,PHILIPPINES,25.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,17,PHILIPPINES,13.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,15,"KOREA, REPUBLIC OF",79.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,26,AUSTRALIA,0.0,53.46,39
JZI,Airlines,Online,Value Plan,No,25,CHINA,69.0,24.15,35
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,2,MALAYSIA,0.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,7,HONG KONG,35.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,11,AUSTRALIA,49.5,29.7,35
EPX,Travel Agency,Online,Cancellation Plan,No,51,UNITED STATES,80.0,0.0,32
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,38,THAILAND,45.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,64,UNITED STATES,112.0,0.0,43
EPX,Travel Agency,Online,Cancellation Plan,No,36,PHILIPPINES,17.0,0.0,36
C2B,Airlines,Online,Bronze Plan,No,30,SINGAPORE,39.0,9.75,23
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,10,ISRAEL,9.9,5.94,30
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,VIET NAM,25.0,0.0,29
C2B,Airlines,Online,Silver Plan,No,81,SINGAPORE,46.8,11.7,24
LWC,Travel Agency,Online,Annual Travel Protect Silver,No,430,CHINA,165.0,107.25,29
JZI,Airlines,Online,Basic Plan,No,23,THAILAND,22.0,7.7,42
C2B,Airlines,Online,Silver Plan,No,45,SINGAPORE,25.0,6.25,60
EPX,Travel Agency,Online,Cancellation Plan,No,2,MALAYSIA,10.0,0.0,47
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,29,SINGAPORE,20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,1,UNITED STATES,17.0,0.0,28
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,32,JAPAN,20.0,0.0,26
EPX,Travel Agency,Offline,2 way Comprehensive Plan,No,11,HONG KONG,20.0,0.0,33
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,15,CAMBODIA,25.0,0.0,36
JZI,Airlines,Online,Value Plan,No,34,AUSTRALIA,69.0,24.15,51
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,73,TURKEY,112.0,0.0,36
C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,27.0,6.75,26
EPX,Travel Agency,Online,Cancellation Plan,No,17,AUSTRALIA,80.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,268,INDONESIA,20.0,0.0,36
C2B,Airlines,Online,Annual Gold Plan,No,378,SINGAPORE,278.85,69.71,50
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,16,AUSTRALIA,29.7,17.82,31
EPX,Travel Agency,Online,Cancellation Plan,No,24,HONG KONG,20.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,11,AUSTRALIA,39.6,23.76,60
EPX,Travel Agency,Online,Cancellation Plan,No,3,VIET NAM,16.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,153,CHINA,17.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,4,MALAYSIA,19.8,11.88,29
EPX,Travel Agency,Online,Cancellation Plan,No,79,AUSTRALIA,13.0,0.0,35
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,41,MALAYSIA,20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,10,INDIA,80.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,11,AUSTRALIA,-39.6,23.76,37
JZI,Airlines,Online,Basic Plan,No,17,"KOREA, REPUBLIC OF",26.0,9.1,44
EPX,Travel Agency,Online,Cancellation Plan,No,4,THAILAND,10.0,0.0,63
C2B,Airlines,Online,Annual Silver Plan,Yes,366,SINGAPORE,187.85,46.96,37
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,27,MALAYSIA,29.7,17.82,31
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,18,CHINA,40.0,0.0,36
C2B,Airlines,Online,Annual Silver Plan,No,377,SINGAPORE,216.0,54.0,51
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,6,NEW ZEALAND,98.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,46,CANADA,44.0,0.0,44
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,9,CHINA,32.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,220,AUSTRALIA,89.1,53.46,31
EPX,Travel Agency,Online,Cancellation Plan,No,32,AUSTRALIA,10.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,77,UNITED STATES,49.0,0.0,24
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,16,FINLAND,59.4,35.64,28
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,38,JAPAN,61.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,47,THAILAND,20.0,0.0,28
JWT,Airlines,Online,Value Plan,No,5,INDIA,31.0,12.4,99
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,1,MYANMAR,20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,51,INDIA,20.0,0.0,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,33,SINGAPORE,20.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,17,CHINA,49.0,0.0,36
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,16.0,4.0,24
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,76,PHILIPPINES,20.0,0.0,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,14,SINGAPORE,20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,17,SINGAPORE,40.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,44,CHINA,35.0,12.25,33
EPX,Travel Agency,Online,Cancellation Plan,No,9,THAILAND,30.0,0.0,34
EPX,Travel Agency,Online,Cancellation Plan,No,18,MYANMAR,17.0,0.0,31
C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,22.5,5.63,27
EPX,Travel Agency,Online,Cancellation Plan,No,3,GERMANY,37.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,35,THAILAND,10.0,0.0,21
JZI,Airlines,Online,Basic Plan,No,28,THAILAND,18.0,6.3,50
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,9,UNITED STATES,59.4,35.64,51
EPX,Travel Agency,Online,Cancellation Plan,No,11,MALAYSIA,10.0,0.0,49
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,15,AUSTRALIA,39.6,23.76,27
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,53,NEPAL,61.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,20,THAILAND,20.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,89,PHILIPPINES,18.0,6.3,35
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,2,JAPAN,24.0,0.0,35
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,134,THAILAND,77.0,0.0,29
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,11,UGANDA,33.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,9,MYANMAR,16.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,53,INDIA,20.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,11,AUSTRALIA,59.4,35.64,31
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,88,SINGAPORE,67.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,31,UNITED STATES,33.0,0.0,51
EPX,Travel Agency,Online,Cancellation Plan,No,92,UNITED KINGDOM,80.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,149,RUSSIAN FEDERATION,73.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,34,CHINA,10.0,0.0,36
SSI,Airlines,Online,Ticket Protector,No,30,SINGAPORE,2.47,0.69,48
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,4,MALAYSIA,29.7,17.82,43
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,1,UNITED KINGDOM,30.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,5,HONG KONG,37.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,Yes,120,CHINA,84.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,51,PHILIPPINES,18.0,6.3,44
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,5,THAILAND,20.0,0.0,58
EPX,Travel Agency,Online,Cancellation Plan,No,6,MALAYSIA,31.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,35,THAILAND,10.0,0.0,42
JZI,Airlines,Online,Basic Plan,No,25,HONG KONG,26.0,9.1,46
KML,Travel Agency,Online,Value Plan,No,33,INDONESIA,28.0,10.64,48
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,4,AUSTRALIA,9.9,5.94,31
EPX,Travel Agency,Online,Cancellation Plan,No,3,SINGAPORE,18.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,9,AUSTRALIA,58.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,19,VIET NAM,20.0,0.0,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,8,SINGAPORE,20.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,22,UNITED STATES,30.0,0.0,29
EPX,Travel Agency,Online,Cancellation Plan,No,19,CANADA,15.0,0.0,20
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,122,GUAM,-9.9,5.94,48
EPX,Travel Agency,Online,Cancellation Plan,No,4,BRUNEI DARUSSALAM,41.0,0.0,36
SSI,Airlines,Offline,Ticket Protector,No,1,SINGAPORE,0.0,0.02,99
EPX,Travel Agency,Online,Cancellation Plan,No,16,UNITED KINGDOM,59.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,52,CHINA,35.0,12.25,35
EPX,Travel Agency,Online,Cancellation Plan,No,18,INDONESIA,23.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,18,CHINA,26.0,9.1,61
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,2,MALAYSIA,20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,14,SINGAPORE,14.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,88,INDIA,17.0,0.0,35
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,17,"TAIWAN, PROVINCE OF CHINA",37.0,0.0,36
JWT,Airlines,Online,Value Plan,No,6,INDIA,39.0,15.6,99
C2B,Airlines,Online,Silver Plan,No,33,SINGAPORE,22.5,5.63,32
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,34,INDONESIA,29.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,48,SINGAPORE,32.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,99,UNITED STATES,80.0,0.0,31
C2B,Airlines,Online,Silver Plan,No,15,SINGAPORE,72.0,18.0,30
EPX,Travel Agency,Online,Cancellation Plan,No,10,MYANMAR,10.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,235,PHILIPPINES,65.0,0.0,36
C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,216.0,54.0,35
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,17,"KOREA, REPUBLIC OF",26.0,0.0,37
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,99,NETHERLANDS,0.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,13,CHINA,35.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,23,INDONESIA,37.0,12.95,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,25,VIET NAM,20.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,30,SINGAPORE,112.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,29,SINGAPORE,25.0,0.0,36
ART,Airlines,Online,24 Protect,No,2,MALAYSIA,8.84,3.09,48
EPX,Travel Agency,Online,Cancellation Plan,No,31,THAILAND,49.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,9,THAILAND,29.7,17.82,48
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,99,UNITED STATES,0.0,23.76,49
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,17,SINGAPORE,118.8,71.28,44
EPX,Travel Agency,Online,Cancellation Plan,No,35,FRANCE,31.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,2,ITALY,41.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,28,MALAYSIA,29.7,17.82,40
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,31,BANGLADESH,112.0,0.0,57
EPX,Travel Agency,Online,Cancellation Plan,No,6,VIET NAM,10.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,39,PHILIPPINES,34.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,43,"KOREA, REPUBLIC OF",27.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,40,UZBEKISTAN,18.0,0.0,36
C2B,Airlines,Online,Gold Plan,No,102,SINGAPORE,104.0,26.0,39
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,7,AUSTRALIA,49.5,29.7,31
EPX,Travel Agency,Online,Cancellation Plan,No,6,MYANMAR,10.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,207,ICELAND,79.2,47.52,28
EPX,Travel Agency,Online,Cancellation Plan,No,33,CHINA,10.0,0.0,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,1,HONG KONG,0.0,0.0,39
EPX,Travel Agency,Online,Cancellation Plan,No,2,CHINA,32.0,0.0,36
CCR,Travel Agency,Offline,Comprehensive Plan,No,50,THAILAND,29.0,9.57,8
EPX,Travel Agency,Online,Cancellation Plan,No,16,VIET NAM,10.0,0.0,32
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,19,INDIA,102.0,0.0,35
EPX,Travel Agency,Online,Cancellation Plan,No,66,INDONESIA,10.0,0.0,69
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,CHINA,27.0,0.0,39
JZI,Airlines,Online,Basic Plan,No,17,THAILAND,22.0,7.7,21
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,56,AUSTRALIA,-39.6,23.76,46
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,HONG KONG,24.0,0.0,36
JZI,Airlines,Online,Value Plan,No,1,HONG KONG,36.0,12.6,99
JZI,Airlines,Online,Basic Plan,No,8,CHINA,26.0,9.1,41
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,53,AUSTRALIA,39.6,23.76,62
C2B,Airlines,Online,Gold Plan,No,10,SINGAPORE,105.6,26.4,32
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,364,SINGAPORE,97.0,0.0,30
EPX,Travel Agency,Online,Cancellation Plan,No,7,CHINA,19.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,115,SPAIN,0.0,71.28,31
EPX,Travel Agency,Online,Cancellation Plan,No,81,SINGAPORE,12.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,15,CHINA,48.0,0.0,36
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,14,"TAIWAN, PROVINCE OF CHINA",36.5,23.73,39
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,6,INDONESIA,29.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,13,CHINA,29.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,52,"KOREA, REPUBLIC OF",70.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,63,INDIA,26.0,0.0,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,4,CHINA,50.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,HONG KONG,60.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,17,MALAYSIA,18.0,6.3,38
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,4,AUSTRALIA,39.6,23.76,29
C2B,Airlines,Online,Bronze Plan,No,64,SINGAPORE,60.0,15.0,28
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,9,CHINA,72.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,8,PHILIPPINES,11.0,0.0,36
C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,18.5,4.63,32
TST,Travel Agency,Offline,Travel Cruise Protect,No,4,MALAYSIA,30.0,10.5,39
EPX,Travel Agency,Online,Cancellation Plan,No,192,MONGOLIA,36.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,15,MALAYSIA,18.0,6.3,27
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,9,SINGAPORE,26.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,15,UNITED KINGDOM,138.6,83.16,35
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,18,UNITED KINGDOM,0.0,23.76,27
EPX,Travel Agency,Online,Cancellation Plan,No,4,MEXICO,16.0,0.0,32
C2B,Airlines,Online,Bronze Plan,No,30,SINGAPORE,40.5,10.13,25
EPX,Travel Agency,Online,Cancellation Plan,No,9,THAILAND,10.0,0.0,36
C2B,Airlines,Online,Silver Plan,Yes,39,SINGAPORE,22.5,5.63,30
EPX,Travel Agency,Online,Cancellation Plan,No,16,INDIA,30.0,0.0,35
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,114,AUSTRALIA,79.2,47.52,38
EPX,Travel Agency,Online,Cancellation Plan,No,8,MALAYSIA,30.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,20,"KOREA, REPUBLIC OF",33.0,0.0,36
JWT,Airlines,Online,Value Plan,No,7,INDIA,31.0,12.4,99
EPX,Travel Agency,Online,Cancellation Plan,No,31,SINGAPORE,39.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,21,CHINA,19.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,23,JAPAN,35.0,12.25,26
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,14,SINGAPORE,20.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,21,HONG KONG,26.0,9.1,56
ART,Airlines,Online,Value Plan,No,10,MALAYSIA,29.0,10.15,99
C2B,Airlines,Online,Annual Silver Plan,No,366,SINGAPORE,216.0,54.0,32
EPX,Travel Agency,Online,Cancellation Plan,No,29,JAPAN,69.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,54,SPAIN,48.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,19,THAILAND,30.0,10.5,45
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,46,THAILAND,24.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,24,CHINA,38.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,4,VIET NAM,23.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,188,CHINA,56.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,27,MALAYSIA,10.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,36,HONG KONG,26.0,9.1,45
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,12,AUSTRALIA,99.0,59.4,31
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,109,MAURITIUS,80.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,119,AUSTRALIA,29.7,17.82,56
EPX,Travel Agency,Online,Cancellation Plan,No,38,VIET NAM,36.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,86,JAPAN,35.0,12.25,58
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,19,SINGAPORE,20.0,0.0,46
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,24,AUSTRALIA,69.3,41.58,31
EPX,Travel Agency,Online,Cancellation Plan,No,1,MALAYSIA,10.0,0.0,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,4,CHINA,65.0,0.0,36
C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,23.0,5.75,30
TST,Travel Agency,Offline,Travel Cruise Protect,No,8,THAILAND,30.0,10.5,57
EPX,Travel Agency,Online,Cancellation Plan,No,11,INDONESIA,41.0,0.0,47
EPX,Travel Agency,Online,Cancellation Plan,No,11,INDONESIA,16.0,0.0,49
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,22.1,5.53,26
EPX,Travel Agency,Offline,1 way Comprehensive Plan,No,29,PHILIPPINES,20.0,0.0,99
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,15,LAO PEOPLE'S DEMOCRATIC REPUBLIC,28.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,45,AUSTRALIA,10.0,0.0,28
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,48,AUSTRALIA,59.4,35.64,45
C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,38.35,9.59,71
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,11,"KOREA, REPUBLIC OF",112.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,36,UNITED ARAB EMIRATES,207.9,124.74,31
EPX,Travel Agency,Online,Cancellation Plan,No,169,PHILIPPINES,30.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,41,AUSTRIA,112.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,40,PHILIPPINES,10.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,18,VIET NAM,10.0,0.0,56
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,20,INDONESIA,35.0,0.0,30
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,58,PORTUGAL,-59.4,35.64,47
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,52,PHILIPPINES,20.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,67,THAILAND,21.0,0.0,35
EPX,Travel Agency,Online,Cancellation Plan,No,6,PHILIPPINES,10.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,22,ITALY,118.8,71.28,33
EPX,Travel Agency,Online,Cancellation Plan,No,42,MALAYSIA,10.0,0.0,46
C2B,Airlines,Online,Bronze Plan,No,99,SINGAPORE,60.0,15.0,41
SSI,Airlines,Online,Ticket Protector,No,22,SINGAPORE,11.7,3.28,48
EPX,Travel Agency,Online,Cancellation Plan,No,51,INDONESIA,80.0,0.0,55
EPX,Travel Agency,Online,Cancellation Plan,No,43,SINGAPORE,14.0,0.0,36
C2B,Airlines,Online,Silver Plan,No,13,SINGAPORE,34.8,8.7,51
EPX,Travel Agency,Online,Cancellation Plan,No,12,MALAYSIA,19.0,0.0,42
C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,21.0,5.25,26
EPX,Travel Agency,Online,Cancellation Plan,No,90,SINGAPORE,16.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,7,PHILIPPINES,57.0,0.0,31
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,JAPAN,84.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,18,THAILAND,24.0,0.0,29
C2B,Airlines,Online,Silver Plan,No,44,SINGAPORE,39.0,9.75,29
EPX,Travel Agency,Online,Cancellation Plan,No,76,UNITED STATES,80.0,0.0,38
